kid,value,idf
"1157","3956","6.897807"
"1158","3970","6.923887"
"1159","61530","6.913775"
"1160","61531","6.878199"
"1161","61532","6.876259"
"1162","61533","6.897807"
"1163","61534","7.010898"
"1164","61535","6.907757"
"1165","61536","6.841969"
"1166","61537","6.982481"
"1167","61538","6.944421"
"1168","3968","6.901775"
"1169","61528","6.921856"
"1170","3969","6.936157"
"1171","61529","6.917808"
"1172","3960","6.915790"
"1173","3961","6.866615"
"1174","3962","6.934101"
"1175","3963","6.884041"
"1176","3964","6.942349"
"1177","3965","6.930003"
"1178","3966","6.948579"
"1179","3967","6.870461"
"1180","3980","6.954849"
"1181","61540","6.884041"
"1182","3981","6.878199"
"1183","61541","6.909759"
"1184","61542","6.905759"
"1185","61543","6.884041"
"1186","61544","6.991139"
"1187","61545","6.934101"
"1188","61546","6.927960"
"1189","61547","6.925921"
"1190","61548","6.946498"
"1191","61549","6.919830"
"1192","3979","6.954849"
"1193","61539","6.950665"
"1194","3971","6.876259"
"1195","3972","6.934101"
"1196","3973","6.899789"
"1197","3974","6.938217"
"1198","3975","6.823416"
"1199","3976","6.891884"
"1200","3977","6.921856"
"1201","3978","6.891884"
"1202","3990","6.843844"
"1203","61550","6.880142"
"1204","3991","6.823416"
"1205","61551","6.849488"
"1206","3992","6.923887"
"1207","61552","6.868536"
"1208","61553","6.872390"
"1209","61554","6.884041"
"1210","61555","6.934101"
"1211","61556","6.950665"
"1212","61557","6.991139"
"1213","61558","6.959051"
"1214","61559","6.816090"
"1215","3982","6.976036"
"1216","3983","6.858967"
"1217","3984","6.973897"
"1218","3985","6.993315"
"1219","3986","6.948579"
"1220","3987","6.887955"
"1221","3988","6.866615"
"1222","3989","6.887955"
"1223","3993","6.946498"
"1224","3994","6.911765"
"1225","3995","6.911765"
"1226","3996","6.946498"
"1227","3997","6.952754"
"1228","3998","6.919830"
"1229","3999","6.932050"
"1230","61700","6.891884"
"1231","61701","6.934101"
"1232","61702","6.915790"
"1233","61703","6.887955"
"1234","61710","6.938217"
"1235","61711","7.028796"
"1236","61712","6.907757"
"1237","61713","6.887955"
"1238","61714","6.923887"
"1239","61704","6.874322"
"1240","61705","6.878199"
"1241","61706","6.925921"
"1242","61707","7.024291"
"1243","61708","6.948579"
"1244","61709","6.897807"
"1245","22118","6.909759"
"1246","22119","6.959051"
"1247","95059","6.799800"
"1248","36760","6.954849"
"1249","36761","6.857064"
"1250","22110","6.930003"
"1251","95055","7.002068"
"1252","22111","6.913775"
"1253","95056","6.934101"
"1254","22112","6.870461"
"1255","95057","6.903765"
"1256","22113","6.921856"
"1257","95058","6.921856"
"1258","22114","6.930003"
"1259","95051","6.899789"
"1260","22115","6.961158"
"1261","95052","7.002068"
"1262","22116","6.907757"
"1263","95053","6.887955"
"1264","22117","6.905759"
"1265","95054","6.893854"
"1266","95050","6.936157"
"1267","36762","6.938217"
"1268","36763","6.858967"
"1269","36764","6.905759"
"1270","36765","6.915790"
"1271","36766","6.911765"
"1272","36767","6.907757"
"1273","36768","6.927960"
"1274","36769","6.936157"
"1275","22129","6.982481"
"1276","95048","6.925921"
"1277","95049","6.915790"
"1278","36750","6.885996"
"1279","22121","6.938217"
"1280","95044","6.940280"
"1281","22122","6.952754"
"1282","95045","6.915790"
"1283","22123","6.880142"
"1284","95046","6.878199"
"1285","22124","6.895829"
"1286","95047","6.995496"
"1287","22125","6.976036"
"1288","95040","6.936157"
"1289","22126","6.870461"
"1290","95041","6.849488"
"1291","22127","6.942349"
"1292","95042","6.893854"
"1293","22128","6.938217"
"1294","95043","6.978180"
"1295","36759","6.954849"
"1296","22120","7.006473"
"1297","36751","6.925921"
"1298","36752","6.923887"
"1299","36753","6.903765"
"1300","36754","6.895829"
"1301","36755","6.884041"
"1302","36756","6.917808"
"1303","36757","6.959051"
"1304","36758","6.884041"
"1305","95077","6.855165"
"1306","95078","6.905759"
"1307","95079","6.993315"
"1308","95073","6.963270"
"1309","95074","6.913775"
"1310","95075","6.969633"
"1311","95076","6.921856"
"1312","36748","6.830796"
"1313","36749","6.817916"
"1314","95070","6.930003"
"1315","95071","6.789086"
"1316","95072","6.905759"
"1317","36740","6.866615"
"1318","36741","6.891884"
"1319","36742","6.868536"
"1320","36743","6.866615"
"1321","36744","6.866615"
"1322","36745","6.934101"
"1323","36746","6.925921"
"1324","36747","6.978180"
"1325","22107","6.911765"
"1326","22108","6.917808"
"1327","22109","6.927960"
"1328","95066","6.905759"
"1329","22100","6.884041"
"1330","95067","6.862784"
"1331","22101","6.988967"
"1332","95068","6.938217"
"1333","22102","6.905759"
"1334","95069","6.913775"
"1335","22103","6.838231"
"1336","95062","6.915790"
"1337","22104","6.938217"
"1338","95063","6.897807"
"1339","22105","6.954849"
"1340","95064","6.932050"
"1341","22106","6.932050"
"1342","95065","6.917808"
"1343","36737","6.887955"
"1344","36738","6.798007"
"1345","36739","6.925921"
"1346","95060","6.936157"
"1347","95061","6.919830"
"1348","36730","6.976036"
"1349","36731","6.925921"
"1350","36732","6.938217"
"1351","36733","6.840099"
"1352","36734","6.895829"
"1353","36735","6.950665"
"1354","36736","6.885996"
"1355","95099","6.934101"
"1356","95095","6.950665"
"1357","95096","6.821579"
"1358","95097","6.917808"
"1359","95098","6.930003"
"1360","36726","6.851377"
"1361","95091","6.986801"
"1362","36727","6.948579"
"1363","95092","6.836367"
"1364","36728","6.905759"
"1365","95093","6.913775"
"1366","36729","6.948579"
"1367","95094","6.948579"
"1368","95090","6.932050"
"1369","36720","6.855165"
"1370","36721","6.959051"
"1371","36722","7.033320"
"1372","36723","6.980328"
"1373","36724","6.872390"
"1374","36725","6.921856"
"1375","95088","6.948579"
"1376","95089","6.930003"
"1377","95084","6.866615"
"1378","95085","6.954849"
"1379","95086","6.880142"
"1380","95087","6.954849"
"1381","36715","6.838231"
"1382","95080","6.860874"
"1383","36716","6.868536"
"1384","95081","6.923887"
"1385","36717","6.876259"
"1386","95082","6.893854"
"1387","36718","6.901775"
"1388","95083","6.956947"
"1389","36719","6.913775"
"1390","36710","6.940280"
"1391","36711","6.903765"
"1392","36712","6.963270"
"1393","36713","6.849488"
"1394","36714","6.874322"
"1395","36704","6.860874"
"1396","36705","6.832650"
"1397","36706","6.980328"
"1398","36707","6.893854"
"1399","36708","6.889917"
"1400","36709","6.901775"
"1401","36700","6.932050"
"1402","36701","6.956947"
"1403","36702","6.901775"
"1404","36703","6.849488"
"1405","61680","6.907757"
"1406","61681","6.845722"
"1407","61682","6.884041"
"1408","61683","6.932050"
"1409","61684","6.930003"
"1410","22077","6.909759"
"1411","61685","6.961158"
"1412","22078","6.872390"
"1413","61686","6.927960"
"1414","22079","6.897807"
"1415","61687","6.930003"
"1416","61688","7.051628"
"1417","61689","6.882090"
"1418","22070","6.909759"
"1419","22071","6.950665"
"1420","22072","6.893854"
"1421","22073","6.936157"
"1422","22074","6.950665"
"1423","22075","6.956947"
"1424","22076","6.993315"
"1425","61690","6.858967"
"1426","61691","6.911765"
"1427","61692","6.885996"
"1428","61693","6.878199"
"1429","61694","6.891884"
"1430","61695","6.874322"
"1431","22088","6.927960"
"1432","61696","6.934101"
"1433","22089","6.963270"
"1434","61697","6.967507"
"1435","61698","6.887955"
"1436","61699","6.988967"
"1437","22080","6.874322"
"1438","22081","6.917808"
"1439","22082","6.838231"
"1440","22083","6.895829"
"1441","22084","6.923887"
"1442","22085","6.919830"
"1443","22086","6.934101"
"1444","22087","6.944421"
"1445","22055","7.031055"
"1446","22056","6.903765"
"1447","22057","6.909759"
"1448","22058","6.872390"
"1449","22059","6.841969"
"1450","22050","6.915790"
"1451","22051","6.878199"
"1452","22052","6.961158"
"1453","22053","6.909759"
"1454","22054","6.959051"
"1455","36690","6.885996"
"1456","36691","6.948579"
"1457","36692","6.885996"
"1458","36693","6.969633"
"1459","36694","6.984638"
"1460","36695","6.995496"
"1461","22066","6.876259"
"1462","22067","6.919830"
"1463","22068","6.927960"
"1464","22069","6.921856"
"1465","22060","6.897807"
"1466","22061","6.940280"
"1467","22062","6.925921"
"1468","22063","6.925921"
"1469","22064","6.976036"
"1470","22065","6.969633"
"1471","36696","6.936157"
"1472","36697","6.810631"
"1473","36698","6.993315"
"1474","36699","6.905759"
"1475","95019","6.880142"
"1476","36680","6.936157"
"1477","36681","6.938217"
"1478","95015","6.969633"
"1479","36682","6.895829"
"1480","95016","6.942349"
"1481","36683","6.885996"
"1482","95017","6.915790"
"1483","36684","6.903765"
"1484","95018","6.876259"
"1485","22033","6.911765"
"1486","95011","7.006473"
"1487","22034","6.930003"
"1488","95012","6.944421"
"1489","22035","6.959051"
"1490","95013","6.944421"
"1491","22036","6.882090"
"1492","95014","6.971763"
"1493","22037","6.884041"
"1494","22038","6.942349"
"1495","22039","6.938217"
"1496","95010","6.940280"
"1497","22030","6.950665"
"1498","22031","6.838231"
"1499","22032","6.936157"
"1500","36685","6.932050"
"1501","36686","6.825256"
"1502","36687","6.885996"
"1503","36688","6.909759"
"1504","36689","6.909759"
"1505","95008","6.946498"
"1506","95009","6.934101"
"1507","36670","6.915790"
"1508","95004","6.874322"
"1509","36671","6.878199"
"1510","95005","6.897807"
"1511","36672","6.921856"
"1512","95006","6.866615"
"1513","36673","6.932050"
"1514","95007","6.907757"
"1515","22044","6.936157"
"1516","95000","6.876259"
"1517","22045","6.901775"
"1518","95001","6.923887"
"1519","22046","6.903765"
"1520","95002","6.938217"
"1521","22047","6.946498"
"1522","95003","6.884041"
"1523","22048","6.967507"
"1524","22049","6.936157"
"1525","22040","6.930003"
"1526","22041","6.899789"
"1527","22042","6.907757"
"1528","22043","6.872390"
"1529","36674","6.950665"
"1530","36675","7.017572"
"1531","36676","6.938217"
"1532","36677","6.909759"
"1533","36678","6.845722"
"1534","36679","6.895829"
"1535","22019","6.944421"
"1536","95037","6.874322"
"1537","36660","6.903765"
"1538","95038","6.967507"
"1539","36661","6.834507"
"1540","95039","6.874322"
"1541","36662","6.905759"
"1542","22011","6.899789"
"1543","95033","6.876259"
"1544","22012","6.901775"
"1545","95034","6.965386"
"1546","22013","6.965386"
"1547","95035","6.932050"
"1548","22014","6.927960"
"1549","95036","6.927960"
"1550","22015","6.870461"
"1551","22016","6.847603"
"1552","95030","6.841969"
"1553","22017","6.841969"
"1554","95031","7.040146"
"1555","22018","6.913775"
"1556","95032","6.980328"
"1557","22010","6.819746"
"1558","36663","6.956947"
"1559","36664","6.948579"
"1560","36665","6.812447"
"1561","36666","6.919830"
"1562","36667","6.874322"
"1563","36668","6.915790"
"1564","36669","6.965386"
"1565","95026","6.838231"
"1566","95027","6.891884"
"1567","36650","6.857064"
"1568","95028","6.948579"
"1569","36651","6.864698"
"1570","95029","6.917808"
"1571","22022","6.870461"
"1572","95022","6.921856"
"1573","22023","6.915790"
"1574","95023","6.952754"
"1575","22024","6.880142"
"1576","95024","6.956947"
"1577","22025","6.944421"
"1578","95025","6.880142"
"1579","22026","6.876259"
"1580","22027","6.919830"
"1581","22028","6.925921"
"1582","95020","6.876259"
"1583","22029","6.930003"
"1584","95021","6.905759"
"1585","22020","6.903765"
"1586","22021","6.923887"
"1587","36652","7.002068"
"1588","36653","6.812447"
"1589","36654","6.783772"
"1590","36655","6.889917"
"1591","36656","6.897807"
"1592","36657","6.950665"
"1593","36658","6.876259"
"1594","36659","6.903765"
"1595","61600","7.028796"
"1596","61601","6.954849"
"1597","61602","6.942349"
"1598","61603","6.913775"
"1599","61604","6.917808"
"1600","61610","6.986801"
"1601","61611","6.885996"
"1602","61612","6.855165"
"1603","61613","6.885996"
"1604","61614","6.860874"
"1605","61615","6.849488"
"1606","61605","6.959051"
"1607","61606","6.982481"
"1608","61607","6.913775"
"1609","61608","6.909759"
"1610","61609","6.967507"
"1611","61620","6.847603"
"1612","61621","6.891884"
"1613","61622","6.946498"
"1614","61623","6.944421"
"1615","61624","6.838231"
"1616","61625","6.903765"
"1617","61626","6.925921"
"1618","61616","6.980328"
"1619","61617","6.851377"
"1620","61618","6.909759"
"1621","61619","6.963270"
"1622","61630","6.911765"
"1623","61631","6.874322"
"1624","61632","6.913775"
"1625","61633","6.944421"
"1626","61634","6.889917"
"1627","61635","6.915790"
"1628","61636","6.923887"
"1629","61637","6.954849"
"1630","61627","6.952754"
"1631","61628","6.963270"
"1632","61629","6.919830"
"1633","61640","6.834507"
"1634","61641","6.834507"
"1635","61642","7.086884"
"1636","61643","6.897807"
"1637","61644","6.995496"
"1638","61645","6.921856"
"1639","61646","6.948579"
"1640","61647","6.874322"
"1641","61648","6.946498"
"1642","61638","6.913775"
"1643","61639","6.948579"
"1644","61650","6.963270"
"1645","61651","6.946498"
"1646","61652","6.927960"
"1647","61653","6.895829"
"1648","61654","6.915790"
"1649","61655","6.978180"
"1650","61656","6.901775"
"1651","61657","7.035591"
"1652","61658","6.927960"
"1653","61659","6.982481"
"1654","61649","6.948579"
"1655","61660","6.878199"
"1656","61661","6.885996"
"1657","61662","6.884041"
"1658","22099","6.969633"
"1659","61663","6.907757"
"1660","61664","6.927960"
"1661","61665","6.946498"
"1662","61666","6.980328"
"1663","61667","6.946498"
"1664","61668","6.876259"
"1665","61669","6.944421"
"1666","22091","6.805201"
"1667","22092","6.891884"
"1668","22093","6.891884"
"1669","22094","7.004268"
"1670","22095","6.925921"
"1671","22096","6.838231"
"1672","22097","6.995496"
"1673","22098","6.946498"
"1674","22090","6.860874"
"1675","61670","6.905759"
"1676","61671","6.995496"
"1677","61672","6.887955"
"1678","61673","6.923887"
"1679","61674","6.938217"
"1680","61675","6.895829"
"1681","61676","6.967507"
"1682","61677","6.889917"
"1683","61678","6.923887"
"1684","61679","6.872390"
"1685","36803","6.889917"
"1686","36804","6.895829"
"1687","36805","6.885996"
"1688","36806","6.880142"
"1689","36807","6.954849"
"1690","36808","6.857064"
"1691","36809","6.876259"
"1692","36800","6.969633"
"1693","36801","6.901775"
"1694","36802","6.803397"
"1695","61800","6.874322"
"1696","61801","6.862784"
"1697","61802","6.921856"
"1698","61810","6.889917"
"1699","61811","6.921856"
"1700","61812","6.889917"
"1701","61813","6.901775"
"1702","61803","6.905759"
"1703","61804","6.893854"
"1704","61805","6.917808"
"1705","61806","6.923887"
"1706","61807","6.963270"
"1707","61808","6.876259"
"1708","61809","6.889917"
"1709","61820","6.882090"
"1710","61821","6.971763"
"1711","61822","6.988967"
"1712","61823","6.936157"
"1713","61824","6.895829"
"1714","61814","6.899789"
"1715","61815","6.930003"
"1716","61816","6.891884"
"1717","61817","6.827099"
"1718","61818","6.857064"
"1719","61819","6.887955"
"1720","61830","6.862784"
"1721","61831","6.855165"
"1722","61832","6.967507"
"1723","61833","6.940280"
"1724","61834","6.858967"
"1725","61835","6.909759"
"1726","61825","6.878199"
"1727","61826","6.868536"
"1728","61827","6.885996"
"1729","61828","6.838231"
"1730","61829","6.864698"
"1731","22239","6.855165"
"1732","36880","6.995496"
"1733","36881","6.980328"
"1734","36882","6.923887"
"1735","22231","6.885996"
"1736","95176","6.995496"
"1737","22232","6.946498"
"1738","95177","6.862784"
"1739","22233","6.948579"
"1740","95178","6.946498"
"1741","22234","6.899789"
"1742","95179","6.946498"
"1743","22235","6.897807"
"1744","95172","6.927960"
"1745","22236","6.903765"
"1746","95173","6.984638"
"1747","22237","6.828946"
"1748","95174","6.940280"
"1749","22238","6.847603"
"1750","95175","6.874322"
"1751","95170","6.899789"
"1752","95171","6.930003"
"1753","22230","6.956947"
"1754","36883","6.921856"
"1755","36884","6.944421"
"1756","36885","6.897807"
"1757","36886","6.884041"
"1758","36887","6.895829"
"1759","36888","6.921856"
"1760","36889","6.965386"
"1761","95169","6.921856"
"1762","36870","6.961158"
"1763","36871","6.921856"
"1764","22242","6.936157"
"1765","95165","6.885996"
"1766","22243","6.978180"
"1767","95166","6.911765"
"1768","22244","6.932050"
"1769","95167","7.031055"
"1770","22245","6.923887"
"1771","95168","6.919830"
"1772","22246","6.895829"
"1773","95161","6.895829"
"1774","22247","6.893854"
"1775","95162","6.954849"
"1776","22248","6.980328"
"1777","95163","6.999873"
"1778","22249","7.004268"
"1779","95164","6.911765"
"1780","95160","6.907757"
"1781","22240","6.919830"
"1782","22241","6.882090"
"1783","36872","6.980328"
"1784","36873","6.862784"
"1785","36874","6.868536"
"1786","36875","6.891884"
"1787","36876","6.909759"
"1788","36877","6.976036"
"1789","36878","6.993315"
"1790","36879","6.911765"
"1791","22217","6.967507"
"1792","22218","6.868536"
"1793","22219","6.878199"
"1794","36860","6.984638"
"1795","95198","6.993315"
"1796","22210","6.956947"
"1797","95199","6.851377"
"1798","22211","6.903765"
"1799","22212","6.956947"
